seed,lrc_pct,orc_pct,alpha,p_in,p_out,ARI,NMI,Runtime,Prep_time,Community_time,V,E,status
1,20,40,0.5,0.07487602151288678,0.0029061998931052915,-0.014356564865570347,0.051093994956246634,0.5104969170643017,0.5093551670433953,0.0011417500209063292,29,69,ok
2,20,40,0.5,0.07487602151288678,0.0029061998931052915,-0.014356564865570347,0.05109399495624663,0.5114978750934824,0.5093551670433953,0.0021427080500870943,29,69,ok
3,20,40,0.5,0.07487602151288678,0.0029061998931052915,-0.014356564865570347,0.051093994956246634,0.5119666249956936,0.5093551670433953,0.002611457952298224,29,69,ok
4,20,40,0.5,0.07487602151288678,0.0029061998931052915,0.0007830853563038371,0.06185523242386098,0.5113286670530215,0.5093551670433953,0.00197350000962615,29,69,ok
42,20,40,0.5,0.07487602151288678,0.0029061998931052915,0.0066374303662439255,0.06846534380043832,0.5103635841514915,0.5093551670433953,0.0010084171080961823,29,69,ok
0,20,50,0.5,0.07487602151288678,0.0029061998931052915,0.007630857279122451,0.06905479593629957,0.5302502509439364,0.5291029589716345,0.0011472919723019004,29,50,ok
1,20,50,0.5,0.07487602151288678,0.0029061998931052915,0.006145119357125975,0.06418806918889973,0.5299131670035422,0.5291029589716345,0.0008102080319076777,29,50,ok
2,20,50,0.5,0.07487602151288678,0.0029061998931052915,0.007630857279122451,0.06905479593629955,0.5301424589706585,0.5291029589716345,0.001039499999023974,29,50,ok
3,20,50,0.5,0.07487602151288678,0.0029061998931052915,0.018824726532688883,0.07332335729113122,0.5300524169579148,0.5291029589716345,0.0009494579862803221,29,50,ok
4,20,50,0.5,0.07487602151288678,0.0029061998931052915,0.007630857279122451,0.06905479593629955,0.5302296680165455,0.5291029589716345,0.0011267090449109674,29,50,ok
42,20,50,0.5,0.07487602151288678,0.0029061998931052915,0.006145119357125975,0.0685160366035843,0.5299447929719463,0.5291029589716345,0.0008418340003117919,29,50,ok
0,30,0,0.5,0.07487602151288678,0.0029061998931052915,-0.009546917031489003,0.023076126347472435,0.4206615840084851,0.41803933400660753,0.0026222500018775463,60,137,ok
1,30,0,0.5,0.07487602151288678,0.0029061998931052915,-0.009271523178807948,0.02323831951004192,0.4199261670000851,0.41803933400660753,0.001886832993477583,60,137,ok
2,30,0,0.5,0.07487602151288678,0.0029061998931052915,-0.004076008955737987,0.027784002315085266,0.41984816710464656,0.41803933400660753,0.001808833098039031,60,137,ok
3,30,0,0.5,0.07487602151288678,0.0029061998931052915,-0.004076008955737987,0.027784002315085266,0.41982504294719547,0.41803933400660753,0.0017857089405879378,60,137,ok
4,30,0,0.5,0.07487602151288678,0.0029061998931052915,-0.009546917031489003,0.023076126347472435,0.42001387604977936,0.41803933400660753,0.001974542043171823,60,137,ok
42,30,0,0.5,0.07487602151288678,0.0029061998931052915,-0.004076008955737987,0.027784002315085266,0.419857291970402,0.41803933400660753,0.0018179579637944698,60,137,ok
0,30,10,0.5,0.07487602151288678,0.0029061998931052915,0.00023837902264600716,0.03247790508869404,0.6473690000129864,0.6426360420882702,0.004732957924716175,60,123,ok
1,30,10,0.5,0.07487602151288678,0.0029061998931052915,-0.010090448057719454,0.022799067030379698,0.6453637511003762,0.6426360420882702,0.002727709012106061,60,123,ok
2,30,10,0.5,0.07487602151288678,0.0029061998931052915,-0.010090448057719454,0.022799067030379695,0.6443910001544282,0.6426360420882702,0.0017549580661579967,60,123,ok
3,30,10,0.5,0.07487602151288678,0.0029061998931052915,-0.010090448057719454,0.022799067030379698,0.6446265830891207,0.6426360420882702,0.0019905410008504987,60,123,ok
4,30,10,0.5,0.07487602151288678,0.0029061998931052915,-0.010090448057719454,0.022799067030379695,0.6473471249919385,0.6426360420882702,0.004711082903668284,60,123,ok
42,30,10,0.5,0.07487602151288678,0.0029061998931052915,0.00023837902264600716,0.03247790508869404,0.6448428761214018,0.6426360420882702,0.0022068340331315994,60,123,ok
0,30,20,0.5,0.07487602151288678,0.0029061998931052915,0.0009149130832570906,0.07518604400495682,0.6890822091372684,0.686859792098403,0.0022224170388653874,24,59,ok
