seed,lrc_pct,orc_pct,alpha,p_in,p_out,ARI,NMI,Runtime,Prep_time,Community_time,V,E,status
1,0,30,0.5,0.02603755032951441,0.001020739906677268,0.6064318190969794,0.6049220287231482,8.237293332931586,8.198501499951817,0.038791832979768515,650,2202,ok
2,0,30,0.5,0.02603755032951441,0.001020739906677268,0.354362827500977,0.5451068796429754,8.243325499934144,8.198501499951817,0.04482399998232722,650,2202,ok
3,0,30,0.5,0.02603755032951441,0.001020739906677268,0.3544593943962871,0.547279378518757,8.228899832931347,8.198501499951817,0.030398332979530096,650,2202,ok
4,0,30,0.5,0.02603755032951441,0.001020739906677268,0.3577195484352831,0.5409375652042168,8.234009040985256,8.198501499951817,0.03550754103343934,650,2202,ok
42,0,30,0.5,0.02603755032951441,0.001020739906677268,0.3516342007684741,0.5444770646974043,8.231692750006914,8.198501499951817,0.033191250055097044,650,2202,ok
0,2,0,0.5,0.02603755032951441,0.001020739906677268,0.6234855591817979,0.7475847611156561,8.465187042020261,8.341028542025015,0.12415849999524653,1760,5488,ok
1,2,0,0.5,0.02603755032951441,0.001020739906677268,0.6048474265521143,0.7403203528216801,8.502166459104046,8.341028542025015,0.16113791707903147,1760,5488,ok
2,2,0,0.5,0.02603755032951441,0.001020739906677268,0.5854624707935423,0.7283464111687632,8.484640750102699,8.341028542025015,0.14361220807768404,1760,5488,ok
3,2,0,0.5,0.02603755032951441,0.001020739906677268,0.6451496551782685,0.7555584734859531,8.470087707974017,8.341028542025015,0.1290591659490019,1760,5488,ok
4,2,0,0.5,0.02603755032951441,0.001020739906677268,0.630279333207717,0.7528801071117367,8.557743334094994,8.341028542025015,0.216714792069979,1760,5488,ok
42,2,0,0.5,0.02603755032951441,0.001020739906677268,0.6283573728262217,0.7524985872143944,8.527399959042668,8.341028542025015,0.18637141701765358,1760,5488,ok
0,2,2,0.5,0.02603755032951441,0.001020739906677268,0.5718163069795913,0.7272643301938643,9.013963709119707,8.904155584052205,0.10980812506750226,1759,5378,ok
1,2,2,0.5,0.02603755032951441,0.001020739906677268,0.6260806395499059,0.7488880792216792,9.049280417035334,8.904155584052205,0.14512483298312873,1759,5378,ok
2,2,2,0.5,0.02603755032951441,0.001020739906677268,0.638123853355026,0.762049064549863,9.19025149999652,8.904155584052205,0.2860959159443155,1759,5378,ok
3,2,2,0.5,0.02603755032951441,0.001020739906677268,0.6412849267896987,0.7632868031392368,9.039326792000793,8.904155584052205,0.13517120794858783,1759,5378,ok
4,2,2,0.5,0.02603755032951441,0.001020739906677268,0.6152808393425017,0.7468884138098392,9.026107001118362,8.904155584052205,0.12195141706615686,1759,5378,ok
42,2,2,0.5,0.02603755032951441,0.001020739906677268,0.6328566514756009,0.7601963833742524,9.083087167120539,8.904155584052205,0.17893158306833357,1759,5378,ok
0,2,5,0.5,0.02603755032951441,0.001020739906677268,0.6432100890424977,0.7499822055046056,8.49772345891688,8.342809083987959,0.15491437492892146,1697,5146,ok
1,2,5,0.5,0.02603755032951441,0.001020739906677268,0.6159322735262522,0.7279989059042888,8.466501043061726,8.342809083987959,0.12369195907376707,1697,5146,ok
2,2,5,0.5,0.02603755032951441,0.001020739906677268,0.5789418774574185,0.7216493112477339,8.515178000903688,8.342809083987959,0.17236891691572964,1697,5146,ok
3,2,5,0.5,0.02603755032951441,0.001020739906677268,0.6549851056778135,0.7528899721697634,8.546814250992611,8.342809083987959,0.20400516700465232,1697,5146,ok
4,2,5,0.5,0.02603755032951441,0.001020739906677268,0.6355865980001617,0.7430272605704875,8.479273709002882,8.342809083987959,0.1364646250149235,1697,5146,ok
42,2,5,0.5,0.02603755032951441,0.001020739906677268,0.636785856697209,0.738032388384348,8.494398167938925,8.342809083987959,0.1515890839509666,1697,5146,ok
0,2,10,0.5,0.02603755032951441,0.001020739906677268,0.578472575835702,0.7110454542360509,8.123087000101805,8.018436375074089,0.10465062502771616,1690,4869,ok
1,2,10,0.5,0.02603755032951441,0.001020739906677268,0.6057419280529454,0.7128319017381899,8.103047708049417,8.018436375074089,0.08461133297532797,1690,4869,ok
2,2,10,0.5,0.02603755032951441,0.001020739906677268,0.6030060883969992,0.7162975064061302,8.122189125046134,8.018436375074089,0.10375274997204542,1690,4869,ok
3,2,10,0.5,0.02603755032951441,0.001020739906677268,0.612324410886279,0.7325613461400222,8.101514750043862,8.018436375074089,0.083078374969773,1690,4869,ok
4,2,10,0.5,0.02603755032951441,0.001020739906677268,0.5757905991813534,0.7273090615108028,8.125139333074912,8.018436375074089,0.10670295800082386,1690,4869,ok
42,2,10,0.5,0.02603755032951441,0.001020739906677268,0.5874335583940129,0.7125718362894838,8.129319625091739,8.018436375074089,0.11088325001765043,1690,4869,ok
0,2,20,0.5,0.02603755032951441,0.001020739906677268,0.5938483090652332,0.7254960938364055,7.778924415935762,7.70684708293993,0.07207733299583197,1556,4177,ok
1,2,20,0.5,0.02603755032951441,0.001020739906677268,0.5999815064556533,0.7355422255784931,7.773949957918376,7.70684708293993,0.06710287497844547,1556,4177,ok
2,2,20,0.5,0.02603755032951441,0.001020739906677268,0.5922520207333056,0.7221424665447901,7.779860791983083,7.70684708293993,0.07301370904315263,1556,4177,ok
3,2,20,0.5,0.02603755032951441,0.001020739906677268,0.6039900413359616,0.7360904131429358,7.796853124978952,7.70684708293993,0.09000604203902185,1556,4177,ok
4,2,20,0.5,0.02603755032951441,0.001020739906677268,0.6046097864019554,0.7358670987902766,7.780254291021265,7.70684708293993,0.07340720808133483,1556,4177,ok
42,2,20,0.5,0.02603755032951441,0.001020739906677268,0.6029373289642371,0.7348547934625921,7.785937623935752,7.70684708293993,0.07909054099582136,1556,4177,ok
0,2,30,0.5,0.02603755032951441,0.001020739906677268,0.5759650014099612,0.6129038534485869,11.595526458928362,11.53371312492527,0.06181333400309086,671,2172,ok
1,2,30,0.5,0.02603755032951441,0.001020739906677268,0.589330865660626,0.6209801373135723,11.584707124973647,11.53371312492527,0.05099400004837662,671,2172,ok
2,2,30,0.5,0.02603755032951441,0.001020739906677268,0.6124181691596593,0.6305240636119526,11.60109291691333,11.53371312492527,0.06737979198805988,671,2172,ok
3,2,30,0.5,0.02603755032951441,0.001020739906677268,0.5762180671355414,0.6149137388079619,11.603285749908537,11.53371312492527,0.069572624983266,671,2172,ok
4,2,30,0.5,0.02603755032951441,0.001020739906677268,0.5476915356057906,0.6012540663181094,11.610413166927174,11.53371312492527,0.07670004200190306,671,2172,ok
42,2,30,0.5,0.02603755032951441,0.001020739906677268,0.5766507093757491,0.6182079402572362,11.61837429087609,11.53371312492527,0.08466116595081985,671,2172,ok
0,5,0,0.5,0.02603755032951441,0.001020739906677268,0.6287071046548256,0.7465049970044405,13.10678412404377,12.933605041005649,0.17317908303812146,1760,5320,ok
1,5,0,0.5,0.02603755032951441,0.001020739906677268,0.5439459319076133,0.7153393497068192,13.084930290933698,12.933605041005649,0.15132524992804974,1760,5320,ok
2,5,0,0.5,0.02603755032951441,0.001020739906677268,0.5895632221974936,0.7358437667423376,13.162084375042468,12.933605041005649,0.22847933403681964,1760,5320,ok
3,5,0,0.5,0.02603755032951441,0.001020739906677268,0.6287794246279355,0.7436032044100809,13.189081666059792,12.933605041005649,0.25547662505414337,1760,5320,ok
4,5,0,0.5,0.02603755032951441,0.001020739906677268,0.5857108880121717,0.7285176195948438,13.179155040998012,12.933605041005649,0.24554999999236315,1760,5320,ok
42,5,0,0.5,0.02603755032951441,0.001020739906677268,0.5846879505704469,0.7392874426458136,13.173536249087192,12.933605041005649,0.23993120808154345,1760,5320,ok
0,5,2,0.5,0.02603755032951441,0.001020739906677268,0.5578143066358179,0.7168819357193014,11.719277458032593,11.49713391601108,0.22214354202151299,1759,5213,ok
1,5,2,0.5,0.02603755032951441,0.001020739906677268,0.6060157677705973,0.7341820324935526,11.842158665996976,11.49713391601108,0.34502474998589605,1759,5213,ok
2,5,2,0.5,0.02603755032951441,0.001020739906677268,0.5710605210586963,0.7263269071808459,11.684782498981804,11.49713391601108,0.1876485829707235,1759,5213,ok
3,5,2,0.5,0.02603755032951441,0.001020739906677268,0.5810706738466396,0.7284970267643966,11.702252374961972,11.49713391601108,0.2051184589508921,1759,5213,ok
4,5,2,0.5,0.02603755032951441,0.001020739906677268,0.5792980194352572,0.72678587982591,11.68906349898316,11.49713391601108,0.19192958297207952,1759,5213,ok
42,5,2,0.5,0.02603755032951441,0.001020739906677268,0.6287255440421085,0.7574829167208846,11.789562124060467,11.49713391601108,0.29242820804938674,1759,5213,ok
0,5,5,0.5,0.02603755032951441,0.001020739906677268,0.6211782371184003,0.7451038249287875,13.299536042031832,13.150235041975975,0.149301000055857,1696,4987,ok
1,5,5,0.5,0.02603755032951441,0.001020739906677268,0.5962105604362423,0.72573938064699,13.40530941693578,13.150235041975975,0.2550743749598041,1696,4987,ok
2,5,5,0.5,0.02603755032951441,0.001020739906677268,0.5823170106299822,0.7184912081188347,13.368390167015605,13.150235041975975,0.21815512503962964,1696,4987,ok
3,5,5,0.5,0.02603755032951441,0.001020739906677268,0.61851707930879,0.7332814560543712,13.401722542010248,13.150235041975975,0.25148750003427267,1696,4987,ok
4,5,5,0.5,0.02603755032951441,0.001020739906677268,0.5960921744899096,0.7317476976258245,13.39012516697403,13.150235041975975,0.2398901249980554,1696,4987,ok
42,5,5,0.5,0.02603755032951441,0.001020739906677268,0.6166516006099598,0.7279231090894155,13.55378404201474,13.150235041975975,0.40354900003876537,1696,4987,ok
0,5,10,0.5,0.02603755032951441,0.001020739906677268,0.6031287433714206,0.7212168560179724,13.020111624966376,12.858637582976371,0.16147404199000448,1691,4719,ok
1,5,10,0.5,0.02603755032951441,0.001020739906677268,0.5964932899820405,0.7295170621217832,13.10029862402007,12.858637582976371,0.2416610410436988,1691,4719,ok
2,5,10,0.5,0.02603755032951441,0.001020739906677268,0.6200246010269543,0.7426026925533991,13.11073683295399,12.858637582976371,0.25209924997761846,1691,4719,ok
3,5,10,0.5,0.02603755032951441,0.001020739906677268,0.5841424785652857,0.7212544190240496,13.077905250014737,12.858637582976371,0.2192676670383662,1691,4719,ok
4,5,10,0.5,0.02603755032951441,0.001020739906677268,0.604629543169635,0.7307030999362395,13.058181624975987,12.858637582976371,0.19954404199961573,1691,4719,ok
42,5,10,0.5,0.02603755032951441,0.001020739906677268,0.5936392962977015,0.7241838547033487,13.085735416971147,12.858637582976371,0.227097833994776,1691,4719,ok
0,5,20,0.5,0.02603755032951441,0.001020739906677268,0.6100711476365257,0.7397292185523084,12.802591999992728,12.676928916014731,0.1256630839779973,1591,4098,ok
1,5,20,0.5,0.02603755032951441,0.001020739906677268,0.5624772861359256,0.7123844419987116,12.791843125014566,12.676928916014731,0.11491420899983495,1591,4098,ok
2,5,20,0.5,0.02603755032951441,0.001020739906677268,0.5952781979272617,0.7309492334783754,12.878929123980924,12.676928916014731,0.20200020796619356,1591,4098,ok
3,5,20,0.5,0.02603755032951441,0.001020739906677268,0.6025393290723242,0.7339164326889643,12.825408000033349,12.676928916014731,0.14847908401861787,1591,4098,ok
4,5,20,0.5,0.02603755032951441,0.001020739906677268,0.5835486996883628,0.7218175614365281,12.82894141599536,12.676928916014731,0.1520124999806285,1591,4098,ok
42,5,20,0.5,0.02603755032951441,0.001020739906677268,0.6016548907901551,0.7394268085629093,12.910720790969208,12.676928916014731,0.23379187495447695,1591,4098,ok
0,5,30,0.5,0.02603755032951441,0.001020739906677268,0.6036857257485214,0.6638981982705747,11.580930875032209,11.508999292040244,0.07193158299196512,878,2398,ok
1,5,30,0.5,0.02603755032951441,0.001020739906677268,0.5885581151455629,0.6602229995950677,11.566231708042324,11.508999292040244,0.057232416002079844,878,2398,ok
2,5,30,0.5,0.02603755032951441,0.001020739906677268,0.5961010091861147,0.6647528495960424,11.560996501008049,11.508999292040244,0.05199720896780491,878,2398,ok
3,5,30,0.5,0.02603755032951441,0.001020739906677268,0.5940241042500348,0.6597877355607245,11.573880749987438,11.508999292040244,0.06488145794719458,878,2398,ok
4,5,30,0.5,0.02603755032951441,0.001020739906677268,0.5917793023145616,0.6528657106699842,11.583326749969274,11.508999292040244,0.07432745792903006,878,2398,ok
42,5,30,0.5,0.02603755032951441,0.001020739906677268,0.5977809898291261,0.6652333946148471,11.601998917059973,11.508999292040244,0.09299962501972914,878,2398,ok
0,10,0,0.5,0.02603755032951441,0.001020739906677268,0.5615324070881382,0.7114134785101345,10.890445081982762,10.742486916016787,0.14795816596597433,1760,5038,ok
1,10,0,0.5,0.02603755032951441,0.001020739906677268,0.5680810737001314,0.7135945831083411,10.883442915976048,10.742486916016787,0.14095599995926023,1760,5038,ok
2,10,0,0.5,0.02603755032951441,0.001020739906677268,0.5324952848158983,0.7095694532318839,10.927220666082576,10.742486916016787,0.18473375006578863,1760,5038,ok
3,10,0,0.5,0.02603755032951441,0.001020739906677268,0.6292066041519163,0.7371817492675101,10.996919625089504,10.742486916016787,0.25443270907271653,1760,5038,ok
4,10,0,0.5,0.02603755032951441,0.001020739906677268,0.5940988787367053,0.7375837614929914,10.946034499094822,10.742486916016787,0.20354758307803422,1760,5038,ok
42,10,0,0.5,0.02603755032951441,0.001020739906677268,0.5005950719826368,0.6876346721382507,10.964870374999009,10.742486916016787,0.22238345898222178,1760,5038,ok
0,10,2,0.5,0.02603755032951441,0.001020739906677268,0.5638681737302039,0.733229678020593,10.046667874907143,9.880676749977283,0.16599112492986023,1759,4937,ok
1,10,2,0.5,0.02603755032951441,0.001020739906677268,0.5949914393948569,0.7372897218356004,11.200696666026488,9.880676749977283,1.3200199160492048,1759,4937,ok
2,10,2,0.5,0.02603755032951441,0.001020739906677268,0.5677534703428782,0.7192422640258223,10.093637790880166,9.880676749977283,0.21296104090288281,1759,4937,ok
3,10,2,0.5,0.02603755032951441,0.001020739906677268,0.5479158522683786,0.7222400396581381,10.151882875012234,9.880676749977283,0.2712061250349507,1759,4937,ok
4,10,2,0.5,0.02603755032951441,0.001020739906677268,0.619624488730955,0.7534550752138274,10.156851499923505,9.880676749977283,0.2761747499462217,1759,4937,ok
42,10,2,0.5,0.02603755032951441,0.001020739906677268,0.6289062644040425,0.753091877983771,10.145858707954176,9.880676749977283,0.2651819579768926,1759,4937,ok
0,10,5,0.5,0.02603755032951441,0.001020739906677268,0.60736840098348,0.734216797624848,10.456456167041324,10.229730166960508,0.22672600008081645,1752,4784,ok
1,10,5,0.5,0.02603755032951441,0.001020739906677268,0.5988279044645199,0.7394103721618122,10.535514459013939,10.229730166960508,0.3057842920534313,1752,4784,ok
2,10,5,0.5,0.02603755032951441,0.001020739906677268,0.6185701640783581,0.7520860978033412,10.45746187493205,10.229730166960508,0.22773170797154307,1752,4784,ok
3,10,5,0.5,0.02603755032951441,0.001020739906677268,0.5986606610868366,0.7445849120371533,10.52293416694738,10.229730166960508,0.2932039999868721,1752,4784,ok
4,10,5,0.5,0.02603755032951441,0.001020739906677268,0.596987818781464,0.7239013507533167,10.449712959001772,10.229730166960508,0.21998279204126447,1752,4784,ok
42,10,5,0.5,0.02603755032951441,0.001020739906677268,0.6171712475131964,0.7477109586928004,10.494768750970252,10.229730166960508,0.2650385840097442,1752,4784,ok
0,10,10,0.5,0.02603755032951441,0.001020739906677268,0.5897558549698598,0.714680967065089,10.774182875058614,10.660735749988817,0.11344712506979704,1692,4465,ok
1,10,10,0.5,0.02603755032951441,0.001020739906677268,0.5894826675592011,0.7177524080818698,10.792455499991775,10.660735749988817,0.13171975000295788,1692,4465,ok
2,10,10,0.5,0.02603755032951441,0.001020739906677268,0.5932945206076496,0.7199549015946625,10.759985208977014,10.660735749988817,0.09924945898819715,1692,4465,ok
3,10,10,0.5,0.02603755032951441,0.001020739906677268,0.5770445111876474,0.7119848720744503,10.766561000025831,10.660735749988817,0.10582525003701448,1692,4465,ok
4,10,10,0.5,0.02603755032951441,0.001020739906677268,0.5860112514997189,0.7151331848157917,10.772497833007947,10.660735749988817,0.11176208301912993,1692,4465,ok
42,10,10,0.5,0.02603755032951441,0.001020739906677268,0.5954856983236537,0.709899572637819,10.75837141694501,10.660735749988817,0.09763566695619375,1692,4465,ok
0,10,20,0.5,0.02603755032951441,0.001020739906677268,0.5279463383282402,0.724067928014788,7.5618054589722306,7.413119249977171,0.14868620899505913,1570,3861,ok
1,10,20,0.5,0.02603755032951441,0.001020739906677268,0.5020571255524683,0.7077692416266568,7.510732708033174,7.413119249977171,0.09761345805600286,1570,3861,ok
2,10,20,0.5,0.02603755032951441,0.001020739906677268,0.5326618490594196,0.7222303274671973,7.534452999942005,7.413119249977171,0.12133374996483326,1570,3861,ok
3,10,20,0.5,0.02603755032951441,0.001020739906677268,0.5115200859812843,0.7099687685250523,7.553023124928586,7.413119249977171,0.13990387495141476,1570,3861,ok
4,10,20,0.5,0.02603755032951441,0.001020739906677268,0.5087988200065573,0.7127622966735717,7.576071915915236,7.413119249977171,0.16295266593806446,1570,3861,ok
42,10,20,0.5,0.02603755032951441,0.001020739906677268,0.5290841315951191,0.7141908770156935,7.6157675420399755,7.413119249977171,0.2026482920628041,1570,3861,ok
0,10,30,0.5,0.02603755032951441,0.001020739906677268,0.405710570456819,0.6323416526426023,10.687870207126252,10.624391916091554,0.06347829103469849,771,2004,ok
1,10,30,0.5,0.02603755032951441,0.001020739906677268,0.39759757632593345,0.626279694865846,10.698977916035801,10.624391916091554,0.0745859999442473,771,2004,ok
2,10,30,0.5,0.02603755032951441,0.001020739906677268,0.40230016253557066,0.627527237391874,10.693758374080062,10.624391916091554,0.06936645798850805,771,2004,ok
3,10,30,0.5,0.02603755032951441,0.001020739906677268,0.4161706012055074,0.6313923397489174,11.707981249084696,10.624391916091554,1.0835893329931423,771,2004,ok
4,10,30,0.5,0.02603755032951441,0.001020739906677268,0.36440313480826386,0.6125041617899312,10.739603083115071,10.624391916091554,0.11521116702351719,771,2004,ok
42,10,30,0.5,0.02603755032951441,0.001020739906677268,0.3639295069139948,0.614357149869469,10.690833541098982,10.624391916091554,0.06644162500742823,771,2004,ok
0,20,0,0.5,0.02603755032951441,0.001020739906677268,0.5891566535123249,0.7525139678481793,8.623842540895566,8.482826082967222,0.1410164579283446,1755,4480,ok
1,20,0,0.5,0.02603755032951441,0.001020739906677268,0.6083268661029589,0.7502818781655664,8.632787707960233,8.482826082967222,0.14996162499301136,1755,4480,ok
2,20,0,0.5,0.02603755032951441,0.001020739906677268,0.6043073540862608,0.7613049916059269,8.599657582934014,8.482826082967222,0.11683149996679276,1755,4480,ok
3,20,0,0.5,0.02603755032951441,0.001020739906677268,0.5925661969999403,0.7456577078851424,8.667114248964936,8.482826082967222,0.1842881659977138,1755,4480,ok
4,20,0,0.5,0.02603755032951441,0.001020739906677268,0.586515616966247,0.7499962120937201,8.660394999897107,8.482826082967222,0.17756891692988575,1755,4480,ok
42,20,0,0.5,0.02603755032951441,0.001020739906677268,0.6095827360417861,0.7571371134606563,8.629845332936384,8.482826082967222,0.14701924996916205,1755,4480,ok
0,20,2,0.5,0.02603755032951441,0.001020739906677268,0.6081074246278284,0.7547091003593405,8.988914875080809,8.864985542022623,0.12392933305818588,1754,4390,ok
1,20,2,0.5,0.02603755032951441,0.001020739906677268,0.6152527482015469,0.7501959877065298,9.034640292054974,8.864985542022623,0.16965475003235042,1754,4390,ok
2,20,2,0.5,0.02603755032951441,0.001020739906677268,0.5629413883788558,0.737321814630373,9.051283666980453,8.864985542022623,0.1862981249578297,1754,4390,ok
3,20,2,0.5,0.02603755032951441,0.001020739906677268,0.5898601564586323,0.7459988645041499,9.054552250076085,8.864985542022623,0.1895667080534622,1754,4390,ok
4,20,2,0.5,0.02603755032951441,0.001020739906677268,0.5996111356708792,0.7541946047830499,9.079539333004504,8.864985542022623,0.21455379098188132,1754,4390,ok
42,20,2,0.5,0.02603755032951441,0.001020739906677268,0.6258540422701098,0.7584007864887551,9.068130958941765,8.864985542022623,0.203145416919142,1754,4390,ok
0,20,5,0.5,0.02603755032951441,0.001020739906677268,0.6060460258896108,0.7459169452336639,8.899328707018867,8.779996666009538,0.11933204100932926,1700,4165,ok
1,20,5,0.5,0.02603755032951441,0.001020739906677268,0.6132921703977275,0.7450308066733771,8.931575499009341,8.779996666009538,0.15157883299980313,1700,4165,ok
2,20,5,0.5,0.02603755032951441,0.001020739906677268,0.619536026168387,0.7488036811623611,8.93634562403895,8.779996666009538,0.15634895802941173,1700,4165,ok
3,20,5,0.5,0.02603755032951441,0.001020739906677268,0.5769764096447104,0.7417821490619819,8.956240291008726,8.779996666009538,0.1762436249991879,1700,4165,ok
4,20,5,0.5,0.02603755032951441,0.001020739906677268,0.6120444150471706,0.7375291454689545,8.925832540960982,8.779996666009538,0.14583587495144457,1700,4165,ok
42,20,5,0.5,0.02603755032951441,0.001020739906677268,0.6107392964293742,0.7481632348330494,8.953645123983733,8.779996666009538,0.17364845797419548,1700,4165,ok
